ua,software,software_type,hw,pop
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4",9,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D257 Safari Line/6.7.0",,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPad; U; CPU OS 7_2_2 like Mac OS X; en-PH) AppleWebKit/538.25.29 (KHTML, like Gecko) Version/6.0 Mobile/8C48a Safari/538.25.29",6,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2_1 like Mac OS X; ko-kr) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5",5,iOS,Mobile - Music Player,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/534.54.16 (KHTML, like Gecko) Version/5.1.4 Safari/534.54.16 UA",5.1,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (%Platform%; %Security%; %Subplatform%; %Locale%) AppleWebKit/%WebKitVersion% (KHTML, like Gecko) %AppVersion Mobile Safari/%WebKitVersion%",,--,,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT based; de-DE) AppleWebKit/528.18 (KHTML, like Gecko) Version/4.0 Safari/528.17",4,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11) AppleWebKit/601.1.56 (KHTML, like Gecko) Version/9.0 Safari/601.1.56",9,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X; c) AppleWebKit/538+ (KHTML, like Gecko) Version/5.0 Safari/538.15+ Version7/Safari",5,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPad; CPU OS 11_0_3 like Mac OS X) AppleWebKit/604.1.38.0.7 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1",9,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.3 Safari/601.3.9",9,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 9_0_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/13A404 Safari/9537.53",7,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/604.1.30 (KHTML, like Gecko) Version/11.0 Safari/604.1.30",11,macOS,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU OS 10_3_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) 1Password/6.9 (like Version/10.3.3 Mobile/14G60 Safari/600.1.4)",10.3,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 11_0_3 like Mac OS X) AppleWebKit/604.1.38 (KHTML, like Gecko) Mobile/15A432 Safari Line/7.14.0",,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 6.1; nt-si) AppleWebKit/523.13 (KHTML, like Gecko) Version/3.0 Safari/523.13",3,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/600.7.12 (KHTML, like Gecko) Version/9.0 Safari/601.1.39",9,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.34 (KHTML, like Gecko) QtQmlViewer Safari/534.34",,Windows,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13F69 Version/9.3.2 Safari/602.1 (AirWatch Browser v89)",9.3,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPad; CPU OS 10_0 like Mac OS X) AppleWebKit/602.1.39 (KHTML, like Gecko) Version/10.0 Mobile/14A300a Safari/602.1",10,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0.1 Safari/604.3.5",11,macOS,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 9.3.5 like Mac OS X; en_US) AppleWebKit/1 (KHTML, like Gecko) Mobile/1 Safari/1 iPhone/1 EtsyInc/4.46 rv:44600.62.0",,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8.7; en-MT) AppleWebKit/538.26.18 (KHTML, like Gecko) Version/10.1.2 Safari/538.26.18",10.1,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-GB) AppleWebKit/537.11 (KHTML, like Gecko) MBMANDRbeta/2.5 Safari/537.11",,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/601.1",8,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPad; U; CPU OS 3_2_2 like Mac OS X; fr-fr) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/4.0.4 Mobile/7B500 Safari/531.21.10",4,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Coast/2.0.3.70182 Mobile/10B141 Safari/7534.48.3",,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (iPad; CPU OS 10_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B71 Safari/602.11528846144839",10,iOS,Mobile - Tablet,Uncommon
"iPad:  Mozilla/5.0 (iPad; CPU OS 5_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9A334 Safari/7534.48.3",5.1,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/538.1 (KHTML, like Gecko) Saefox Safari/538.1",,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en_ca) AppleWebKit/6534.46 (KHTML, like Gecko) Version/5.0.5 Safari/6534.46",5,Mac OS X,Computer,Uncommon
"Mozilla/5.0(iPad; CPU OS 6_0 like Mac OS X) AppleWebKit/535.8 (KHTML, like Gecko) Version/5.3.5 Mobile/8J2 Safari/535.8",5.3,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 11_1_1 like Mac OS X) AppleWebKit/604.3.5 (KHTML, like Gecko) Version/11.0 EdgiOS/41.6.0.0 Mobile/15B150 Safari/604.3.5",11,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPhone; U; CPU like Mac OS X; en) AppleWebKit/420+ (KHTML, like Gecko) Version/6.0 Mobile/1A538b Safari/419.3",6,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_8) AppleWebKit/534.50.2 (KHTML, like Gecko, Safari/534.50.2) ADM/763",,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/10.1 Mobile/9B176 Safari/7534.48.3",10.1,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Coast/4.31.92940 Mobile/13B143 Safari/7534.48.3",,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/12H143 Safari/601.1",9,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/10.1 Safari/600.3.18",10.1,macOS,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B150 Safari/602.11528846198473",10,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12) AppleWebKit/602.1.50 (KHTML, like Gecko) Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11) AppleWebKit/601.1.56 (KHTML, like Gecko) Version/9.0 Safari/601.1.56",9,macOS,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/5.1 Mobile/9B176 Safari/7534.48.3",5.1,iOS,Mobile - Phone,Uncommon
Mozilla/5.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/600.1.4 (KHTML like Gecko) Version/8.0 Mobile/12A366 Safari 600.1.4,8,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_2; en-US) AppleWebKit/535.25.31 (KHTML, like Gecko) Version/6.0 Safari/535.25.31",6,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13) AppleWebKit/604.1.32 (KHTML, like Gecko) Version/11.0 Safari/604.1.32",11,macOS,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/601.6.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",9.1,macOS,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/535.8 (KHTML, like Gecko) Version/5.3.5 Mobile/9B176 Safari/7534.48.3",5.3,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2",7,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows; N; ; en-US) AppleWebKit/527+ (KHTML, like Gecko, Safari/419.3) Qt/4.5.3",,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.74.9 (KHTML, like Gecko) FluidApp Version/1920 Safari/537.74.9",,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/534.46 (KHTML, like Gecko) Version/11.2.6 Mobile/9B179 Safari/7534.48.3 OktaMobile/5.14.0",11.2,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) EdgiOS/41.13.0.0 Mobile/13G36 Safari/601.1.46",,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.1.31 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",9.1,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.6.14 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.14",9.1,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 11 like Mac OS X) AppleWebKit/603.1.30 (KHTML, like Gecko) Version/11.0 Mobile/14E304 Safari/602.1",11,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 EdgiOS/41.8.0.0 Mobile/14D27 Safari/602.4.6",10,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPhone; CPU OS 8.1.2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) 1Password/5.2.1 (like Version/12B440 Mobile/8.1.2 Safari/8536.25)",,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPad; CPU OS 11_0_3 like Mac OS X) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.0 Mobile/14F89 Safari/602.1/Smooz/1.14.0.251",10,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A ACHEETAHI/2100501094",7,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 6_0 like Mac OS X) AppleWebKit/535.8 (KHTML, like Gecko) Version/5.3.5 Mobile/8J2 Safari/535.8",5.3,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPhone; U; CPU iPhone OS 2_0 like Mac OS X; ja-jp) AppleWebKit/525.18.1 (KHTML, like Gecko) Version/3.1.1 Mobile/5A345 Safari/525.20",3.1,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13F69 Safari/9537.53 Kitt/1.3.6/4",,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_3; sv-se) AppleWebKit/531.21.11 (KHTML, like Gecko) Version/4.0.4 Safari/531.21.10",4,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/9Z999 Safari/8536.25",6,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_2 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8H7 Safari/6533.18.5 Quark/1.6.8.909",5,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/5.0.2 Mobile/10B329 Version/6.1 Safari/8536.25 Mobicip/492783840 Safari/6533.18.5",5,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A ACHEETAHI/2102217011",7,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_0_2 like Mac OS X; en-us) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8A400 Safari/6531.22.7",4,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 7.1.1 like Mac OS X; en_US) AppleWebKit/1 (KHTML, like Gecko) Mobile/1 Safari/1 iPhone/1 SellOnEtsy/1.1.1 rv:111.1.1",,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_4_11; en) AppleWebKit/533.19.4 (KHTML, like Gecko, Safari/4533.19.4) ADM/722",,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 6.1; es-US) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5",5,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_8; en-CA) AppleWebKit/538.29.37 (KHTML, like Gecko) Version/5.0.2 Safari/538.29.37",5,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_6; en-US) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",7,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU OS 11_3 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Mobile/14A346 Safari Line/6.6.1",,iOS,Mobile - Phone,Uncommon
"Mozilla/6.0 (iPhone; CPU iPhone OS 8_0 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/8.0 Mobile/10A5376e Safari/5B866B9",8,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 10.0.17134.48; osmeta 10.3.5148) AppleWebKit/602.1.1 (KHTML, like Gecko) Version/9.0 Safari/602.1.1 osmeta/10.3.5148 Build/5148 Instagram 30.2.0.21.96 (Windows Device; osmeta/Windows 10_3_5148; it_IT; it-IT; scale=1.00; gamut=normal; 500x568)",9,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; nl-nl) AppleWebKit/533.21.1 (KHTML, like Gecko) Version/5.0.5 Safari/533.21.1",5,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12) AppleWebKit/602.1.25 (KHTML, like Gecko) Version/9.2 Safari/602.1.25",9.2,macOS,Computer,Uncommon
"Mozilla/5.0 (iPad;CPU OS 6_0 like Mac OS X;en-us)AppleWebKit/536.26(KHTML,like Gecko)Version/6.0 Mobile/10A5355d Safari/8536.25",6,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 6.1; hu-HU) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",5,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/531.9 (KHTML, like Gecko) Version/4.0.3 Safari/531.9.1 UNTRUSTED/1.0",4,Windows,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10A5376e Safari/8536.25",6,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 9_7 like Mac OS X) AppleWebKit/602.1.38 (KHTML, like Gecko) Version/11.7.7 Mobile/14A5297c Safari/602.1",11.7,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_3 like Mac OS X; ar) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8J2 Safari/6533.18.5",5,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/501.1",9,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (iPhone; U; CPU iPhone OS 8_2_3 like Mac OS X; en-SG) AppleWebKit/604.1.4 (KHTML, like Gecko) Version/6.0 Mobile/8F4 Safari/6533.18.5",6,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (X11; NetBSD i686; en-MT) AppleWebKit/537.16.16 (KHTML, like Gecko) Version/7.0.2 Safari/537.16.16",7,A UNIX based OS,Computer,Uncommon
"Mozilla/5.0 (iPod touch; CPU iPhone OS 11_2_6 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Version/11.0 EdgiOS/41.11.0.0 Mobile/15D100 Safari/604.5.6",11,iOS,Mobile - Music Player,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Coast/5.04.110603 Mobile/13G36 Safari/7534.48.3",,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; de-de) AppleWebKit/312.5.2 (KHTML, like Gecko) Safari/312.3.3",,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/(null) Mobile/11D257 Safari/(null)",,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.0 EdgiOS/42.1.1.0 Mobile/15E302 Safari/605.1.15",11,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPad; U; CPU OS 4_3_1 like Mac OS X; nl-nl) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8G4 Safari/6533.18.5",5,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (iPad; U; CPU OS 4_3 like Mac OS X; fr-fr) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8F191 Safari/6533.18.5",5,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_3_2 like Mac OS X; en-us) AppleWebKit/533.17.9 (KHTML, like Gecko) FlyFlow/3.0 Version/5.0.2 Mobile/8H7 Safari/6533.18.5",5,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPad; CPU OS 11_0 like Mac OS X) AppleWebKit/604.1.21 (KHTML, like Gecko) Version/10.1 Mobile/15A5278f Safari/602.1",10.1,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (iPhone; U; CPU iPhone OS 8_3_1 like Mac OS X; en-AU) AppleWebKit/535.13.21 (KHTML, like Gecko) Version/7.0 Mobile/8J28a Safari/6533.18.5",7,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4) AppleWebKit/604.4.7 (KHTML, like Gecko) Version/11.0.2 Safari/604.4.7",11,macOS,Computer,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/534.55.3 (KHTML, like Gecko) Version/5.1.3 Safari/534.53.10 UNTRUSTED/1.0 3gpp-gba",5.1,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (compatible; Jooblebot/2.0; Windows NT 6.1; WOW64; +http://jooble.org/jooble-bot) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36",,Windows,Computer,Uncommon
"Mozilla/5.0 (iPad; CPU OS 11_1_2 like Mac OS X) AppleWebKit/602.2.8 (KHTML, like Gecko) Version/11.0 Mobile/14B55c Safari/602.1",11,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12B440 Safari/9537.53 Kitt/1.3.6/1",,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",5,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 5.1; cs-CZ) AppleWebKit/528.18 (KHTML, like Gecko) Version/4.0 Safari/528.17",4,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_8; fr-fr) AppleWebKit/531.22.7 (KHTML, like Gecko) Version/4.0.5 Safari/531.22.7",4,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 5.1; zh-CN) AppleWebKit/531.1 (KHTML, like Gecko) FlyFlow/3.0 Version/5.0 Safari/531.1",5,Windows,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTML, like Gecko) Mobile/14C92 Safari/602.3.12 Version/10.1.5.1.3",10.1,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2_1 like Mac OS X; sv-se) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8C148 Safari/6533.18.5",5,iOS,Mobile - Music Player,Uncommon
"Mozilla/5.0 (iPhone; U; CPU iPhone OS 7_3_3 like Mac OS X; en-US) AppleWebKit/605.1.7 (KHTML, like Gecko) Version/6.0 Mobile/8J2 Safari/6533.18.5",6,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 6.0; tr-TR) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.3 Safari/533.19.4",5,Windows,Computer,Uncommon
"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_1 like Mac OS X; nl_NL) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6531.22.7",4,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2 like Mac OS X) AppleWebKit/604.4.3 (KHTML, like Gecko) Version/11.0 Mobile/15C86 Safari/604.1",11,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPad; CPU OS 11_1 like Mac OS X) AppleWebKit/604.3.5 (KHTML, like Gecko) Version/11.0 Mobile/15B92 Safari/604.1",11,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 6.1; cs-CZ) AppleWebKit/533.3 (KHTML, like Gecko) VIDEODOWNLOAD Safari/533.3",,Windows,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12H321 Safari Line/5.3.1",,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPad; U; CPU OS 4_3 like Mac OS X; en-gb) AppleWebKit/533.17.9 (KHTML, like Gecko) Version/5.0.2 Mobile/8F190 Safari/6533.18.5",5,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_4) AppleWebKit/601.5.17 (KHTML, like Gecko) Version/9.1.1 Safari/601.6.17",9.1,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPad; CPU OS 11_0 like Mac OS X) AppleWebKit/604.1.29 (KHTML, like Gecko) Version/11.0 Mobile/15A324 Safari/604.1",11,iOS,Mobile - Tablet,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/4.0.4 Safari/531.21.10",4,Windows,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Coast/3.0.3.78307 Mobile/11D201 Safari/7534.48.3",,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (iPhone; U; CPU OS 6_0 like Mac OS X; en-us) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/6.0.4 Mobile/7B334b Safari/531.21.10",6,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Macintosh; U; PPC Mac OS X; en) AppleWebKit/521.25 (KHTML, like Gecko) Safari/521.24 AlexaToolbar/alxf-2.15",,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2 like Mac OS X) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0 Mobile/13C75 Safari/602.1",10,iOS,Mobile - Phone,Uncommon
"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Orion/27.0.1453.94 Safari/537.36",,Windows,Computer,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 6.0; fr-FR) AppleWebKit/525.19 (KHTML, like Gecko) Version/3.1.2 Safari/525.21",3.1,Windows,Computer,Uncommon
"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_2; en-us) AppleWebKit/531.22.7 (KHTML, like Gecko) Version/4.0.5 Safari/531.22.7",4,Mac OS X,Computer,Uncommon
"Mozilla/5.0 (Windows; U; Windows NT 5.1; tp-eq) AppleWebKit/525.26.2 (KHTML, like Gecko) Version/3.2 Safari/525.26.13",3.2,Windows,Computer,Uncommon
